user_id,first_name,last_name,email,gender,date,daily_steps,daily_heart_rate,daily_sleep_hours,heart_rate_variability,daily_calories_burned,daily_distance_km,daily_active_minutes,daily_resting_heart_rate,daily_stress_level,daily_blood_pressure_systolic,daily_blood_pressure_diastolic,daily_oxygen_saturation,daily_weight_kg
12346,Ernest,Lisciardelli,elisciardelliqs@nytimes.com,Male,2024-11-21,9425,79,6.5,48,2473,7.5,119,66,4,121,81,98,77.3
12345,Emalia,Vines,evinesqt@phoca.cz,Female,2024-11-21,9550,76,6.7,45,2300,7.5,113,66,5,121,80,98,76.7
12346,Mathian,MacCorkell,mmaccorkellqu@cnn.com,Male,2024-11-21,8766,77,7.0,45,2378,7.7,118,68,5,124,82,98,76.9
12346,Tanney,Tombleson,ttomblesonqv@ezinearticles.com,Male,2024-11-21,9458,78,7.1,47,2201,7.8,113,66,5,121,80,98,75.8
12346,Myron,Leyland,mleylandqw@wired.com,Male,2024-11-21,8922,80,6.6,50,2405,7.8,120,67,4,125,81,97,75.2
12345,Frankie,Wallworke,fwallworkeqx@ft.com,Male,2024-11-21,8651,77,6.6,47,2277,7.9,116,65,4,125,80,97,77.2
12346,Dora,Maciunas,dmaciunasqy@51.la,Female,2024-11-21,8922,79,6.6,49,2471,8.0,112,67,5,121,80,98,76.4
12345,Kenton,Edis,kedisqz@networksolutions.com,Male,2024-11-21,9821,78,6.9,45,2255,7.9,118,66,4,122,80,97,75.6
12345,Colline,M'Quharg,cmquhargr0@drupal.org,Female,2024-11-21,9293,75,6.6,47,2420,7.7,112,66,4,124,80,97,77.0
12345,Lira,Ivel,livelr1@china.com.cn,Female,2024-11-21,9420,80,6.9,47,2345,7.9,120,65,4,121,80,98,76.0
12346,Francesca,Dominelli,fdominellir2@xinhuanet.com,Genderqueer,2024-11-21,9662,75,6.9,47,2466,7.9,118,67,4,120,80,98,77.1
12346,Garvin,Wakerley,gwakerleyr3@goodreads.com,Male,2024-11-21,8898,79,6.8,46,2307,7.6,116,67,5,124,81,98,76.6
12345,Amelita,Roubert,aroubertr4@diigo.com,Female,2024-11-21,9363,77,7.0,49,2457,7.7,112,67,5,120,81,97,76.8
12346,Catie,Wehner,cwehnerr5@joomla.org,Female,2024-11-21,9851,75,6.7,46,2277,8.0,116,65,4,120,82,98,76.5
12345,Irena,Speere,ispeerer6@jimdo.com,Female,2024-11-21,8167,76,6.8,46,2363,7.6,120,67,5,121,81,98,77.2
12345,Oswell,Pontain,opontainr7@exblog.jp,Agender,2024-11-21,9406,78,7.1,45,2310,8.0,117,67,4,125,82,97,76.7
12346,Kasper,Connochie,kconnochier8@usda.gov,Bigender,2024-11-21,9639,75,6.8,47,2257,7.8,111,67,4,124,80,98,75.7
12345,Marco,Patry,mpatryr9@printfriendly.com,Male,2024-11-21,9926,76,7.1,49,2203,7.7,111,65,4,122,80,98,76.3
12345,Hobard,Castelow,hcastelowra@oaic.gov.au,Male,2024-11-21,9170,78,6.8,49,2290,8.0,113,68,5,120,81,98,75.7
12346,Niko,Lebarree,nlebarreerb@mit.edu,Male,2024-11-21,8711,78,6.9,50,2342,7.7,117,67,5,120,81,97,76.7
12345,Darrick,Halford,dhalfordrc@plala.or.jp,Male,2024-11-21,9503,75,7.1,46,2440,7.9,113,68,4,121,80,98,75.5
12345,Jeffie,MacCall,jmaccallrd@unblog.fr,Male,2024-11-21,8772,79,6.6,46,2278,7.9,113,65,5,123,81,97,75.4
12346,Lindy,Jubert,ljubertre@is.gd,Male,2024-11-21,9163,77,6.7,48,2319,7.9,111,66,4,125,82,97,77.0
12345,Lockwood,Wollard,lwollardrf@icio.us,Male,2024-11-21,9035,77,6.6,48,2404,7.7,118,66,5,125,80,97,75.7
12345,Penrod,Escalante,pescalanterg@histats.com,Male,2024-11-21,9334,78,7.0,45,2237,7.8,116,68,4,122,82,98,76.5
12346,Nettle,Simoncelli,nsimoncellirh@dell.com,Female,2024-11-21,8233,79,6.7,47,2203,7.9,111,65,5,122,80,98,76.3
12345,Maryann,Gough,mgoughri@hud.gov,Female,2024-11-21,8322,79,7.1,45,2383,7.9,114,68,5,124,81,97,77.0
12346,Natka,MacGillivray,nmacgillivrayrj@goo.ne.jp,Female,2024-11-21,9041,77,7.1,46,2358,7.5,116,68,5,124,81,98,76.7
12346,Eryn,Osmint,eosmintrk@prweb.com,Female,2024-11-21,9413,79,6.7,49,2368,7.7,117,67,4,123,80,97,76.7
12346,Valle,Creyke,vcreykerl@youku.com,Male,2024-11-21,9401,80,6.8,46,2423,7.6,111,68,4,120,82,97,76.4
12345,Heath,Kubicek,hkubicekrm@google.pl,Male,2024-11-21,9298,79,6.6,48,2473,7.9,114,67,4,123,80,97,76.1
12345,Tersina,Reinbeck,treinbeckrn@fema.gov,Female,2024-11-21,9529,76,7.1,49,2206,7.8,118,66,5,122,80,98,75.9
12346,Svend,Urien,surienro@artisteer.com,Male,2024-11-21,8147,77,6.9,47,2465,8.0,120,66,4,123,82,97,76.1
12345,Mercy,Nottingam,mnottingamrp@patch.com,Female,2024-11-21,8094,76,6.8,45,2359,7.5,114,66,5,122,81,97,76.3
12346,Aimil,Ellerman,aellermanrq@cbc.ca,Female,2024-11-21,9812,76,6.7,45,2360,7.5,112,68,4,123,80,97,76.9
12346,Madelin,Knappen,mknappenrr@studiopress.com,Female,2024-11-21,9055,80,7.1,45,2370,7.6,119,67,4,124,80,97,76.1
